admin.common.RequiredFieldsPrompt,"Wherever (in this admin console) you see a field marked with an asterisk (*), you can trust that it is 'required', not optional. Thank you.",1
admin.common.Reset,Reset,1
admin.common.ResetAllFieldsPrompt,Do you want to reset all fields to their starting values?,1
admin.common.ResetCache,Refresh Store,1
admin.common.ResetCustomerPasswordQuestion,Are you sure you want to reset the password for this customer?,1
admin.common.ResetFiltersUC,RESET FILTERS,1
admin.common.ResetPassword,Reset Password,1
admin.common.ReviewLogStatus,"Please review the log status shown below, and then test your store web site, to double check that the import worked properly",1
admin.common.ReviewUpload,Review Upload,1
admin.common.SalePrice,Sale Price,1
admin.common.Save,Save,1
admin.common.SaveAndClose,Save and Close,1
admin.common.Search,Search,1
admin.common.SearchAllFields,Search All Fields,1
admin.common.Seconds,Seconds,1
admin.common.Section,Department,1
admin.common.SectionApos,Department's,1
admin.common.Sections,Departments,1
admin.common.SecurityException,Security Exception. Not Allowed,1
admin.common.Select,Select,1
admin.common.SelectCurrency,Select Currency,1
admin.common.SelectDates,Select Dates,1
admin.common.SelectLocale,Select Locale,1
admin.common.SelectOne,SELECT ONE,1
admin.common.SelectProductMoveVariantPrompt,Please select the product to which you want to move this variant.,1
admin.common.SelectRange,OR Select Range,1
admin.common.Shipping,Shipping,1
admin.common.ShippingMethod,Shipping Method,1
admin.common.ShippingStatus,Shipping Status,1
admin.common.ShowLocale,Show Locale Setting:,1
admin.common.ShowRatings,Show Ratings,1
admin.common.SiteMap,Site Map,1
admin.common.Size,Size,1
admin.common.SizeKB,Size (KB),1
admin.common.skin,Skin,1
admin.common.SKU,SKU,1
admin.common.SoftDelete,Soft Delete,1
admin.common.SoftDeleteProductsQuestion,"Are you sure you want to soft-delete product: {0}? This will also remove all items from customer shopping carts, wishlists, and gift registries IF they reference this product! The product will remain in the db, with a delete flag set, so it is not visible on the admin or store sites, but you could recover the product record later if you have to.",1
admin.common.SomethingToSearchForPrompt,Please enter something to search for!,1
admin.common.SpecifyExtendedPricingPrompt,Specify any extended pricing that you want for this variant. Entering a value of 0 will delete the extended price for that customer level.,1
admin.common.SpecifyTaxRates,Specify Tax Rates ,1
admin.common.SSLOffUC,SSL OFF,1
admin.common.SSLOnUC,SSL ON,1
admin.common.StoreLabel,Stores:,1
admin.common.StoreName,Store Name,1
admin.common.Submit,Submit,1
admin.common.System-Product,System<br/>Product,1
admin.common.TaxRate,Tax Rate,1
admin.common.TermsAndConditionPrompt,"Please indicate your acceptance of the Terms and Conditions before proceeding. If you need assistance, please contact us.",1
admin.common.ThisMonth,This Month,1
admin.common.ThisWeek,This Week,1
admin.common.ThisYear,This Year,1
admin.common.Today,Today,1
admin.common.Toggle,(toggle all),1
admin.common.topic,Topic,1
admin.common.TopicNamePrompt,Please enter the topic name,1
admin.common.TopicPageTitlePrompt,Please enter the topic page title,1
admin.common.Total,Total,1
admin.common.True, True,1
admin.common.Type,Type,1
admin.common.UnableToRetrieveData,Unable to retrieve data.,1
admin.common.UnDeleteConfirm,Are you sure you want to undelete this?,1
admin.common.Unknown,Unknown,1
admin.common.UnnamedVariant,(Unnamed Variant),1
admin.common.unspecified,Any,1
admin.common.Unsubscribe,Unsubscribe,1
admin.common.Update,Update,1
admin.common.Updated,Updated,1
admin.common.UpdateDisplayOrderAndTaxes,Update Display Order and Taxes,1
admin.common.UpdateFailed,Update Failed,1
admin.common.UpdateOrder,Update Order,1
admin.common.UpdateSelected,Update Selected,1
admin.common.Updating,Updating...,1
admin.common.Upload,Upload,1
admin.common.URL,URL,1
admin.common.UseDatesAbove,Use Dates Above,1
admin.common.ValidatorMessage,!!,1
admin.common.ValidDollarAmountPrompt,"Please enter a valid dollar amount, e.g. 10.00 without the leading $ sign!",1
admin.common.ValidE-MailAddressPrompt,Please enter a valid E-Mail address,1
admin.common.ValidFaxNumberPrompt,"Please enter a valid FAX number with areacode, e.g. (480) 555-1212",1
admin.common.ValidIntegerNumberPrompt,"Please enter a valid integer number, e.g. 250!",1
admin.common.ValidPhoneNumberPrompt,"Please enter a valid phone number with areacode, e.g. (480) 555-1212",1
admin.common.ValidZipCodePrompt,Please enter a valid zipcode,1
admin.common.Value,Value,1
admin.common.Variant,Variant,1
admin.common.VariantID,Variant ID,1
admin.common.VariantName,Variant Name,1
admin.common.VariantPricePrompt,Please enter the variant price,1
admin.common.Variants,Variants,1
admin.common.VariantSKUSuffix,Variant SKU Suffix,1
admin.common.VectorApos,Vector's,1
admin.common.Vectors,Vectors,1
admin.common.VersionInfo,Version Information,1
admin.common.View,View,1
admin.common.ViewedCreditCard,Viewed Credit Card,1
admin.common.ViewImportLog,{0}View Import Log{1},1
admin.common.viewrealtimeshippingmethods,View Real-time Shipping Methods,1
admin.common.viewshippingmethods,View Shipping Methods,1
admin.common.viewshippingzones,View Shipping Zones,1
admin.common.Weeks,Weeks,1
admin.common.Weight,Weight,1
admin.common.WeightOfItemPrompt,"Please enter the weight of this item in {0}, e.g. 2.5",1
admin.common.WholeNumber,Value must be a whole number,1
admin.common.WidthError,"Width must be in Decimal Format, such as 1 or 12.75<br />",1
admin.common.Year,Year,1
admin.common.Years,Years,1
admin.common.Yes,Yes,1
admin.common.Yesterday,Yesterday,1
admin.countries.button.UpdateTaxes,Update Taxes,1
admin.countries.Country,Country:,1
admin.countries.CountryAdded,Country Added!,1
admin.countries.CountryTaxes,Country Taxes:,1
admin.countries.ExistingCountry,Country name already exists.,1
admin.countries.FillInISO,Fill in ISO!!:,1
admin.countries.FirstPage,<< First Page,1
admin.countries.LastPage,Last Page >>,1
admin.countries.NumericISOCode,Numeric ISO Code:,1
admin.countries.PostalCodeExample,Postal Code Example:,1
admin.countries.PostalCodeRegex,Postal Code Regex:,1
admin.countries.PostalCodeRequired,Postal Code Required:,1
admin.countries.Published,Published:,1
admin.countries.ThreeLetterISOCode,3 Letter ISO Code:,1
admin.countries.tooltip.img2LetterISOCode,ex. US,1
admin.countries.tooltip.img3LetterISOCode,ex. USA,1
admin.countries.tooltip.imgCountryName,ex. United States,1
admin.countries.tooltip.imgNumericISOCode,ex. 840,1
admin.countries.TwoLetterISOCode,2 Letter ISO Code:,1
admin.coupons.ExpirationDate,Expiration Date,1
admin.creditcards.CardType,Card Type,1
admin.creditcards.CouldntUpdateDatabase,Couldn't update database: {0} {1},1
admin.creditcards.createCCType,Create Credit Card Type,1
admin.creditcards.CreditCardAdded,Credit Card Added,1
admin.creditcards.CreditCards,Credit Card Types,1
admin.creditcards.ExistingCreditCard,Credit Card Already Exists,1
admin.creditcards.tooltip.imgInfo,ex: Visa,1
admin.cst_account.AccountLocked,Account Locked:,1
admin.cst_account.AdminUser,Admin User!,1
admin.cst_account.Alert,Please enter a valid number,1
admin.cst_account.AllowThisIPAddress,Allow This IP Address,1
admin.cst_account.AssignedToStore,Assigned To Store:,1
admin.cst_account.Balance,Balance:,1
admin.cst_account.BillToAddress,Bill To Address:,1
admin.cst_account.BlockThisIPAddress,Block This IP Address,1
admin.cst_account.CanViewCCNumbers,Can View Credit  Card Numbers:,1
admin.cst_account.ClearFailedTXCount,Clear Failed TX Count,1
admin.cst_account.ClearThisUsersSession,Clear this User's Session,1
admin.cst_account.CODCompanyCheckAllowed,C.O.D. Company Check Allowed:,1
admin.cst_account.CODNet30Allowed,C.O.D. Net 30 Allowed:,1
admin.cst_account.CustomerGUID,Customer GUID:,1
admin.cst_account.CustomersAffiliate,Customer's Affiliate:,1
admin.cst_account.CustomersLevel,Customer's Level:,1
admin.cst_account.DateOfBirth,Date of Birth:,1
admin.cst_account.FailedTransactions,Failed Transactions,1
admin.cst_account.ForcefullySetNewPassword,Forcefully Set New Password,1
admin.cst_account.ForceLogout,Are you sure you want to force a logout for this customer?,1
admin.cst_account.Notes,Notes:,1
admin.cst_account.RegisteredCustomer,Customer Is Registered:,1
admin.cst_account.ResetPassword,Reset Password:,1
admin.cst_account.ResetToRandomPassword,Reset To Random Password,1
admin.cst_account.ShipToAddress,Ship To Address:,1
admin.cst_account.SpecialOfferCouponCode,Special Offer / Promotion Code:,1
admin.cst_account.SubscriptionExpiresOn,Subscription Expires On:,1
admin.cst_account.SuperAdminUser,Super Admin User! - Not All Fields can be edited for your own protection!,1
admin.cst_account.UpdateAccountInformation,Update Account Information,1
admin.cst_account.VATRegistrationID,VAT Registration ID:,1
admin.cst_account.Verification,Verify that your default Billing and Shipping addresses match your Payment Information,1
admin.cst_account_process.event.AdminCanViewCCChanged,Admin Can View CC Changed,1
admin.cst_account_process.event.AdminResetCustomerPassword,Admin Reset Customer Password,1
admin.cst_account_process.event.message.AdminCanViewCCChanged,"The \""Admin Can View CC\"" setting was changed from {0} to {1}",1
admin.cst_history.CustomerServiceNotes,Customer Service Notes,1
admin.cst_history.DownloadListPendingPayment,Download List Pending Payment,1
admin.cst_history.FullRefundResult,Full Refund Result:,1
admin.cst_history.Notification,The customer's order/billing history is shown below. Click on any order number for details,1
admin.cst_history.NotYetShipped,Not Yet Shipped,1
admin.cst_history.PartialRefundResult,Partial Refund Result:,1
admin.cst_history.PaymentStatus,Payment Status,1
admin.cst_history.PrintableReceipt,Printable Receipt,1
admin.cst_history.RestartPaymentResult,Restart Payment Result:,1
admin.cst_history.RetryPaymentResult,Retry Payment Result:,1
admin.cst_history.StopBillingResult,Stop Billing Result:,1
admin.cst_recurring.NoActiveRecurringOrdersFound,No active recurring (auto-ship) orders found.,1
admin.cst_recurring.OrderHistory,Order History,1
admin.cst_recurring.RecurringShipmentsFor,Recurring Shipments For:,1
admin.cst_selectaddress.AddNewAddress,Create Address,1
admin.cst_selectaddress.OrEnterNewAddress,Or Enter  a New {0} Address,1
admin.cst_signup.CreateCustomerRecord,Create Customer Record,1
admin.cst_signup.CreatePassword,Create a Password,1
admin.cst_signup.CustomerStoreMap,Please select a Store to map the customer.,1
admin.cst_signup.Default,Default,1
admin.cst_signup.EnterEmailAddress,Please enter an e-mail address.,1
admin.cst_signup.EnterFirstName,Please enter the first name.,1
admin.cst_signup.EnterLastName,Please enter the last name.,1
admin.cst_signup.EnterPassword,Please enter a password so you can login to this site at a later time.,1
admin.cst_signup.InFormat,(in format {0}),1
admin.cst_signup.MapToStore,Map To Store:,1
admin.cst_signup.PasswordMismatch,The passwords do not match. Please re-enter the password to confirm.,1
admin.cst_signup.PasswordNotification,Please enter at least 5 characters for the password,1
admin.cst_signup.RepeatPassword,*Repeat Password:,1
admin.cst_signup.SelectStore,Select Store,1
admin.cst_signup.VerifyPassword,Please re-enter a password again to verify.,1
admin.cst_signup_process.Error,Please {0} and correct the error. Thanks,1
admin.cst_signup_process.SuccessfulCustomerAdd,Customer Added Successfully. {0} to go to their page.,1
admin.currencies.AddNew,Add New:,1
admin.currencies.Amount,Amount:,1
admin.currencies.Code,Code,1
admin.currencies.CurrencyCodeValidity,You MUST set this to a valid currency code or the store will not know to apply the exchange rates in the table. This may or may not be the same as your Localization.StoreCurrency setting.,1
admin.currencies.CurrencyFeedBaseCurrencyCode,Currency Feed Base Currency Code:,1
admin.currencies.CurrencyFeedUrl,Currency Feed Url {0}:,1
admin.currencies.CurrencyFeedXmlPackage,Currency Feed XmlPackage:,1
admin.currencies.DeleteCurrency,Are you sure you want to delete currency:,1
admin.currencies.DisplayLocale,Display Locale,1
admin.currencies.DisplaySpec,Display Spec,1
admin.currencies.EmptyString,"If you will be maintaining your exchange rate table manually, set this setting to an empty string.",1
admin.currencies.EnterExchangeRate,Please enter the Exchange Rate,1
admin.currencies.ExchangeRate,Exchange Rate,1
admin.currencies.GetLiveRates,Get Live Rates,1
admin.currencies.LastUpdatedOn,Last Updated On,1
admin.currencies.Notification,"Please be patient, this will take a minute to validate all exchange rates!",1
admin.currencies.Published,Published,1
admin.currencies.Result,Result:,1
admin.currencies.Symbol,Symbol,1
admin.currencies.Target,Target:,1
admin.currencies.TransformMasterXml,Transform Master Xml,1
admin.currencies.UpdateAndConvert,Update and Convert,1
admin.currencies.UpdateChangesAbove,Update Changes Above,1
admin.currencies.ValidDollarAmount,"Please enter a valid dollar amount, e.g. 10.00 without the leading $ sign.",1
admin.currencies.ViewCustomerLevel,View Customers in Customer Level,1
admin.currencies.XmlPackageDoc,XMLPackage Doc (Raw Response From Rates URL),1
admin.customer.AccountLocked,Account Locked:,1
admin.customer.Affiliate,Affiliate:,1
admin.customer.AssignedtoStore,Assigned to Store:,1
admin.customer.BanIP,Ban This IP Address,1
admin.customer.CanViewCC,Can View Credit Card Numbers:,1
admin.customer.ClearFailedTransactions,Reset Failed Transaction Count,1
admin.customer.ClearSession,Clear Session,1
admin.customer.ClearSession2,Clear Session,1
admin.customer.CODAllowed,C.O.D. Company Check Allowed:,1
admin.customer.ConfirmBanIP,This will ban the customer's IP Address.  Any user coming from that IP will be denied access to your site.  Are you sure you want to proceed?,1
admin.customer.ConfirmClearSession,"This will clear the customer's session.  This is generally safe, however if the customer is currently in the process of checking out, they may have to start the checkout process again.  Are you sure you want to proceed?",1
admin.customer.ConfirmDelete,Are you sure you want to delete this contact?,1
admin.customer.ConfirmFailedTransaction,This will reset the customer's failed transaction count to zero.  This action cannot be undone.  Are you sure you want to proceed?,1
admin.customer.confirmManualPassword,This will reset the customer's password to the value you have specified and send them an e-mail with the temporary password. This action cannot be undone. Are you sure you want to proceed?,1
admin.customer.ConfirmRandomPassword,This will reset the customer's password to a random value and send them an e-mail with the temporary password.  This action cannot be undone.  Are you sure you want to proceed?,1
admin.customer.ConfirmUnbanIP,This will unban the customer's IP Address.  Any user coming from that IP will be allowed access to your site.  Are you sure you want to proceed?,1
